LOCATION,TIME,Value
COL,1992,25.05
COL,1993,26.2
COL,1994,27.13
COL,1995,27.6
COL,1996,28.27
COL,1997,27.43
COL,1998,28.73
COL,1999,25.69
COL,2000,25.82
COL,2001,25.71
COL,2002,25.21
COL,2003,25.74
COL,2004,26.0
COL,2005,27.09
COL,2006,28.47
COL,2007,28.29
COL,2008,29.62
COL,2009,30.71
COL,2010,31.21
COL,2011,31.25
COL,2012,31.55
COL,2013,38.69
COL,2014,38.81
COL,2015,38.7
COL,2016,40.85
COL,2017,38.36
HRV,1990,9.46
HRV,1991,8.17
HRV,1992,7.48
HRV,1993,7.73
HRV,1994,7.58
HRV,1995,7.82
HRV,1996,8.07
HRV,1997,8.54
HRV,1998,8.82
HRV,1999,8.71
HRV,2000,8.39
HRV,2001,8.71
HRV,2002,8.96
HRV,2003,9.61
HRV,2004,9.6
HRV,2005,9.75
HRV,2006,9.69
HRV,2007,10.08
HRV,2008,9.83
HRV,2009,9.5
HRV,2010,9.39
HRV,2011,9.16
HRV,2012,8.62
HRV,2013,8.44
HRV,2014,8.04
HRV,2015,8.4
HRV,2016,8.47
HRV,2017,8.75
CYP,1990,1.37
CYP,1991,1.39
CYP,1992,1.57
CYP,1993,1.68
CYP,1994,1.92
CYP,1995,1.69
CYP,1996,1.88
CYP,1997,1.85
CYP,1998,1.98
CYP,1999,1.99
CYP,2000,2.14
CYP,2001,2.11
CYP,2002,2.14
CYP,2003,2.33
CYP,2004,2.18
CYP,2005,2.22
CYP,2006,2.31
CYP,2007,2.44
CYP,2008,2.58
CYP,2009,2.53
CYP,2010,2.44
CYP,2011,2.37
CYP,2012,2.23
CYP,2013,1.93
CYP,2014,1.97
CYP,2015,2.01
CYP,2016,2.15
CYP,2017,2.22
EGY,1990,32.25
EGY,1991,32.27
EGY,1992,33.11
EGY,1993,34.34
EGY,1994,33.04
EGY,1995,35.13
EGY,1996,37.29
EGY,1997,38.83
EGY,1998,41.55
EGY,1999,42.4
EGY,2000,40.12
EGY,2001,45.79
EGY,2002,46.97
EGY,2003,48.85
EGY,2004,53.43
EGY,2005,61.58
EGY,2006,65.09
EGY,2007,69.55
EGY,2008,72.17
EGY,2009,73.86
EGY,2010,73.03
EGY,2011,76.19
EGY,2012,78.53
EGY,2013,76.99
EGY,2014,79.66
EGY,2015,79.31
EGY,2016,85.81
EGY,2017,92.76
EST,1990,9.59
EST,1991,8.92
EST,1992,6.53
EST,1993,5.44
EST,1994,5.49
EST,1995,5.17
EST,1996,5.72
EST,1997,5.61
EST,1998,5.12
EST,1999,4.81
EST,2000,4.72
EST,2001,4.92
EST,2002,4.71
EST,2003,5.21
EST,2004,5.31
EST,2005,5.21
EST,2006,5.09
EST,2007,5.69
EST,2008,5.49
EST,2009,4.87
EST,2010,5.63
EST,2011,5.63
EST,2012,5.52
EST,2013,6.09
EST,2014,5.78
EST,2015,5.46
EST,2016,5.98
EST,2017,5.71
ETH,1990,17.81
ETH,1991,18.41
ETH,1992,18.8
ETH,1993,19.62
ETH,1994,20.4
ETH,1995,21.18
ETH,1996,21.92
ETH,1997,22.53
ETH,1998,23.23
ETH,1999,23.87
ETH,2000,24.62
ETH,2001,25.61
ETH,2002,26.37
ETH,2003,27.24
ETH,2004,28.06
ETH,2005,28.72
ETH,2006,29.6
ETH,2007,30.58
ETH,2008,31.55
ETH,2009,32.45
ETH,2010,33.36
ETH,2011,34.61
ETH,2012,35.65
ETH,2013,37.01
ETH,2014,38.52
ETH,2015,39.49
ETH,2016,40.92
ETH,2017,42.33
GEO,1990,12.42
GEO,1991,10.06
GEO,1992,8.66
GEO,1993,7.6
GEO,1994,4.69
GEO,1995,3.73
GEO,1996,3.75
GEO,1997,3.29
GEO,1998,3.04
GEO,1999,2.78
GEO,2000,2.87
GEO,2001,2.57
GEO,2002,2.54
GEO,2003,2.71
GEO,2004,2.78
GEO,2005,2.84
GEO,2006,3.03
GEO,2007,3.34
GEO,2008,3.0
GEO,2009,3.1
GEO,2010,3.12
GEO,2011,3.54
GEO,2012,3.71
GEO,2013,3.9
GEO,2014,4.39
GEO,2015,4.63
GEO,2016,4.79
GEO,2017,4.81
GHA,1990,5.29
GHA,1991,5.48
GHA,1992,5.67
GHA,1993,5.94
GHA,1994,6.18
GHA,1995,6.47
GHA,1996,6.7
GHA,1997,7.0
GHA,1998,7.4
GHA,1999,7.68
GHA,2000,6.33
GHA,2001,6.32
GHA,2002,6.31
GHA,2003,6.0
GHA,2004,5.92
GHA,2005,5.88
GHA,2006,6.35
GHA,2007,6.25
GHA,2008,6.46
GHA,2009,6.86
GHA,2010,7.58
GHA,2011,7.94
GHA,2012,8.89
GHA,2013,8.94
GHA,2014,9.0
GHA,2015,9.38
GHA,2016,9.06
GHA,2017,9.24
HTI,1990,1.56
HTI,1991,1.56
HTI,1992,1.62
HTI,1993,1.56
HTI,1994,1.44
HTI,1995,1.69
HTI,1996,1.94
HTI,1997,2.05
HTI,1998,2.05
HTI,1999,2.08
HTI,2000,2.01
HTI,2001,2.05
HTI,2002,2.31
HTI,2003,2.22
HTI,2004,2.29
HTI,2005,3.41
HTI,2006,3.51
HTI,2007,3.68
HTI,2008,3.72
HTI,2009,3.78
HTI,2010,3.8
HTI,2011,3.93
HTI,2012,4.07
HTI,2013,4.1
HTI,2014,4.15
HTI,2015,4.37
HTI,2016,4.43
HTI,2017,4.49
HKG,1990,8.62
HKG,1991,8.94
HKG,1992,10.62
HKG,1993,10.53
HKG,1994,10.63
HKG,1995,10.59
HKG,1996,10.44
HKG,1997,10.04
HKG,1998,13.1
HKG,1999,16.07
HKG,2000,13.59
HKG,2001,14.17
HKG,2002,13.15
HKG,2003,13.52
HKG,2004,12.7
HKG,2005,12.57
HKG,2006,13.25
HKG,2007,14.24
HKG,2008,13.96
HKG,2009,14.69
HKG,2010,13.67
HKG,2011,14.76
HKG,2012,14.26
HKG,2013,13.96
HKG,2014,14.16
HKG,2015,15.01
HKG,2016,15.45
HKG,2017,14.02
IND,1990,305.74
IND,1991,318.54
IND,1992,330.18
IND,1993,338.08
IND,1994,351.06
IND,1995,371.23
IND,1996,382.59
IND,1997,397.77
IND,1998,407.31
IND,1999,430.79
IND,2000,440.93
IND,2001,448.05
IND,2002,462.28
IND,2003,474.0
IND,2004,499.14
IND,2005,514.78
IND,2006,533.03
IND,2007,568.16
IND,2008,600.96
IND,2009,666.22
IND,2010,700.78
IND,2011,733.82
IND,2012,766.46
IND,2013,779.12
IND,2014,822.49
IND,2015,835.43
IND,2016,852.81
IND,2017,881.94
IDN,1990,98.66
IDN,1991,103.49
IDN,1992,107.89
IDN,1993,118.5
IDN,1994,118.66
IDN,1995,130.87
IDN,1996,135.62
IDN,1997,140.18
IDN,1998,137.11
IDN,1999,143.63
IDN,2000,155.68
IDN,2001,159.21
IDN,2002,164.99
IDN,2003,165.33
IDN,2004,176.13
IDN,2005,178.85
IDN,2006,182.92
IDN,2007,182.18
IDN,2008,185.35
IDN,2009,198.45
IDN,2010,206.29
IDN,2011,198.34
IDN,2012,208.19
IDN,2013,212.97
IDN,2014,224.33
IDN,2015,224.77
IDN,2016,229.66
IDN,2017,244.07
IRN,1990,69.3
IRN,1991,76.83
IRN,1992,80.87
IRN,1993,87.07
IRN,1994,96.67
IRN,1995,101.17
IRN,1996,97.59
IRN,1997,109.23
IRN,1998,111.24
IRN,1999,126.21
IRN,2000,123.01
IRN,2001,133.47
IRN,2002,138.06
IRN,2003,142.67
IRN,2004,155.59
IRN,2005,172.68
IRN,2006,180.48
IRN,2007,190.97
IRN,2008,204.66
IRN,2009,204.26
IRN,2010,204.32
IRN,2011,208.35
IRN,2012,216.79
IRN,2013,221.0
IRN,2014,237.2
IRN,2015,237.28
IRN,2016,244.84
IRN,2017,261.61
ISR,1990,11.47
ISR,1991,11.5
ISR,1992,13.22
ISR,1993,13.86
ISR,1994,14.78
ISR,1995,15.51
ISR,1996,15.94
ISR,1997,16.81
ISR,1998,17.23
ISR,1999,16.77
ISR,2000,18.23
ISR,2001,19.14
ISR,2002,18.81
ISR,2003,19.73
ISR,2004,19.22
ISR,2005,18.45
ISR,2006,20.34
ISR,2007,20.82
ISR,2008,22.88
ISR,2009,21.52
ISR,2010,23.2
ISR,2011,23.15
ISR,2012,23.48
ISR,2013,22.28
ISR,2014,21.63
ISR,2015,22.69
ISR,2016,22.95
ISR,2017,23.02
KAZ,1990,73.45
KAZ,1991,74.95
KAZ,1992,78.85
KAZ,1993,65.63
KAZ,1994,58.14
KAZ,1995,52.25
KAZ,1996,45.35
KAZ,1997,39.5
KAZ,1998,39.34
KAZ,1999,35.92
KAZ,2000,35.68
KAZ,2001,34.54
KAZ,2002,39.74
KAZ,2003,43.11
KAZ,2004,50.79
KAZ,2005,50.88
KAZ,2006,60.61
KAZ,2007,66.09
KAZ,2008,69.87
KAZ,2009,63.48
KAZ,2010,69.13
KAZ,2011,77.34
KAZ,2012,73.87
KAZ,2013,81.55
KAZ,2014,76.93
KAZ,2015,78.1
KAZ,2016,81.63
KAZ,2017,84.99
LVA,1990,7.89
LVA,1991,7.42
LVA,1992,6.12
LVA,1993,5.28
LVA,1994,4.77
LVA,1995,4.6
LVA,1996,4.52
LVA,1997,4.43
LVA,1998,4.33
LVA,1999,3.98
LVA,2000,3.83
LVA,2001,4.11
LVA,2002,4.07
LVA,2003,4.32
LVA,2004,4.44
LVA,2005,4.53
LVA,2006,4.69
LVA,2007,4.8
LVA,2008,4.59
LVA,2009,4.4
LVA,2010,4.51
LVA,2011,4.26
LVA,2012,4.42
LVA,2013,4.34
LVA,2014,4.34
LVA,2015,4.26
LVA,2016,4.26
LVA,2017,4.4
LTU,1990,16.06
LTU,1991,17.05
LTU,1992,11.02
LTU,1993,9.1
LTU,1994,8.12
LTU,1995,8.71
LTU,1996,9.4
LTU,1997,8.92
LTU,1998,9.36
LTU,1999,7.97
LTU,2000,7.14
LTU,2001,8.29
LTU,2002,8.88
LTU,2003,9.27
LTU,2004,9.4
LTU,2005,8.86
LTU,2006,8.73
LTU,2007,9.46
LTU,2008,9.53
LTU,2009,8.77
LTU,2010,7.05
LTU,2011,7.31
LTU,2012,7.38
LTU,2013,6.97
LTU,2014,6.98
LTU,2015,7.05
LTU,2016,7.21
LTU,2017,7.54
MKD,1990,2.48
MKD,1991,2.43
MKD,1992,2.7
MKD,1993,2.77
MKD,1994,2.47
MKD,1995,2.5
MKD,1996,2.95
MKD,1997,2.69
MKD,1998,2.89
MKD,1999,2.71
MKD,2000,2.67
MKD,2001,2.58
MKD,2002,2.53
MKD,2003,2.79
MKD,2004,2.75
MKD,2005,2.85
MKD,2006,2.97
MKD,2007,3.08
MKD,2008,3.04
MKD,2009,2.82
MKD,2010,2.87
MKD,2011,3.14
MKD,2012,2.99
MKD,2013,2.77
MKD,2014,2.69
MKD,2015,2.65
MKD,2016,2.66
MKD,2017,
MYS,1990,21.22
MYS,1991,26.31
MYS,1992,29.07
MYS,1993,31.49
MYS,1994,31.33
MYS,1995,33.96
MYS,1996,37.65
MYS,1997,43.91
MYS,1998,41.7
MYS,1999,42.26
MYS,2000,48.3
MYS,2001,50.26
MYS,2002,51.94
MYS,2003,55.64
MYS,2004,59.9
MYS,2005,64.99
MYS,2006,65.31
MYS,2007,71.54
MYS,2008,74.81
MYS,2009,71.0
MYS,2010,72.47
MYS,2011,75.55
MYS,2012,76.81
MYS,2013,86.7
MYS,2014,88.52
MYS,2015,84.6
MYS,2016,87.67
MYS,2017,84.79
MLT,1990,0.69
MLT,1991,0.67
MLT,1992,0.66
MLT,1993,0.85
MLT,1994,0.77
MLT,1995,0.71
MLT,1996,0.7
MLT,1997,0.78
MLT,1998,0.69
MLT,1999,0.75
MLT,2000,0.68
MLT,2001,0.79
MLT,2002,0.73
MLT,2003,0.83
MLT,2004,0.83
MLT,2005,0.85
MLT,2006,0.85
MLT,2007,0.87
MLT,2008,0.88
MLT,2009,0.8
MLT,2010,0.84
MLT,2011,0.83
MLT,2012,0.88
MLT,2013,0.77
MLT,2014,0.78
MLT,2015,0.64
MLT,2016,0.59
MLT,2017,0.68
MDA,1990,9.89
MDA,1991,8.25
MDA,1992,6.85
MDA,1993,6.1
MDA,1994,5.09
MDA,1995,4.72
MDA,1996,4.06
MDA,1997,3.87
MDA,1998,3.57
MDA,1999,3.12
MDA,2000,2.88
MDA,2001,3.05
MDA,2002,3.1
MDA,2003,3.36
MDA,2004,3.38
MDA,2005,3.52
MDA,2006,3.45
MDA,2007,3.37
MDA,2008,3.35
MDA,2009,3.18
MDA,2010,3.73
MDA,2011,3.78
MDA,2012,3.77
MDA,2013,3.39
MDA,2014,3.65
MDA,2015,3.71
MDA,2016,3.8
MDA,2017,3.85
MOZ,1990,5.92
MOZ,1991,5.89
MOZ,1992,5.97
MOZ,1993,6.09
MOZ,1994,6.15
MOZ,1995,6.28
MOZ,1996,6.4
MOZ,1997,6.59
MOZ,1998,6.66
MOZ,1999,6.79
MOZ,2000,7.13
MOZ,2001,7.49
MOZ,2002,7.59
MOZ,2003,8.01
MOZ,2004,8.32
MOZ,2005,8.43
MOZ,2006,8.69
MOZ,2007,6.96
MOZ,2008,7.14
MOZ,2009,5.22
MOZ,2010,7.06
MOZ,2011,8.28
MOZ,2012,9.09
MOZ,2013,9.88
MOZ,2014,9.47
MOZ,2015,10.65
MOZ,2016,10.34
MOZ,2017,10.62
NGA,1990,66.43
NGA,1991,69.62
NGA,1992,72.37
NGA,1993,73.53
NGA,1994,71.72
NGA,1995,72.97
NGA,1996,75.95
NGA,1997,79.07
NGA,1998,80.02
NGA,1999,82.68
NGA,2000,87.07
NGA,2001,90.76
NGA,2002,93.52
NGA,2003,98.04
NGA,2004,99.47
NGA,2005,105.24
NGA,2006,105.91
NGA,2007,109.85
NGA,2008,113.16
NGA,2009,111.08
NGA,2010,127.37
NGA,2011,138.91
NGA,2012,140.27
NGA,2013,142.94
NGA,2014,146.5
NGA,2015,145.03
NGA,2016,149.61
NGA,2017,157.14
PAK,1990,43.07
PAK,1991,44.08
PAK,1992,46.9
PAK,1993,49.22
PAK,1994,51.32
PAK,1995,53.52
PAK,1996,55.98
PAK,1997,57.44
PAK,1998,58.5
PAK,1999,61.83
PAK,2000,63.55
PAK,2001,64.56
PAK,2002,65.47
PAK,2003,68.42
PAK,2004,73.31
PAK,2005,75.84
PAK,2006,79.07
PAK,2007,83.61
PAK,2008,82.17
PAK,2009,83.36
PAK,2010,84.61
PAK,2011,85.25
PAK,2012,86.25
PAK,2013,88.28
PAK,2014,92.38
PAK,2015,95.03
PAK,2016,98.25
PAK,2017,104.46
PRY,1990,3.07
PRY,1991,3.17
PRY,1992,3.16
PRY,1993,3.28
PRY,1994,3.59
PRY,1995,3.93
PRY,1996,4.02
PRY,1997,4.37
PRY,1998,4.31
PRY,1999,4.11
PRY,2000,3.85
PRY,2001,3.92
PRY,2002,3.89
PRY,2003,3.97
PRY,2004,4.0
PRY,2005,3.96
PRY,2006,4.08
PRY,2007,4.23
PRY,2008,4.43
PRY,2009,4.49
PRY,2010,4.85
PRY,2011,4.92
PRY,2012,5.04
PRY,2013,4.99
PRY,2014,5.21
PRY,2015,5.47
PRY,2016,6.68
PRY,2017,7.06
PER,1990,9.73
PER,1991,9.55
PER,1992,9.29
PER,1993,9.91
PER,1994,10.27
PER,1995,10.97
PER,1996,11.3
PER,1997,10.94
PER,1998,11.51
PER,1999,12.26
PER,2000,12.22
PER,2001,11.8
PER,2002,11.87
PER,2003,11.64
PER,2004,12.88
PER,2005,13.65
PER,2006,13.25
PER,2007,14.34
PER,2008,15.04
PER,2009,15.7
PER,2010,19.53
PER,2011,21.57
PER,2012,22.84
PER,2013,22.32
PER,2014,23.34
PER,2015,23.82
PER,2016,24.41
PER,2017,24.59
PHL,1990,28.71
PHL,1991,28.67
PHL,1992,29.97
PHL,1993,29.95
PHL,1994,32.1
PHL,1995,33.62
PHL,1996,34.77
PHL,1997,36.6
PHL,1998,37.65
PHL,1999,38.65
PHL,2000,39.99
PHL,2001,38.29
PHL,2002,38.82
PHL,2003,38.92
PHL,2004,38.79
PHL,2005,38.86
PHL,2006,38.57
PHL,2007,38.65
PHL,2008,40.11
PHL,2009,38.19
PHL,2010,40.4
PHL,2011,40.67
PHL,2012,42.76
PHL,2013,44.28
PHL,2014,47.25
PHL,2015,51.52
PHL,2016,54.81
PHL,2017,58.13
ROU,1990,61.98
ROU,1991,51.07
ROU,1992,46.07
ROU,1993,45.63
ROU,1994,43.04
ROU,1995,46.6
ROU,1996,47.85
ROU,1997,44.89
ROU,1998,41.08
ROU,1999,36.27
ROU,2000,36.25
ROU,2001,36.89
ROU,2002,38.14
ROU,2003,39.73
ROU,2004,38.7
ROU,2005,38.6
ROU,2006,39.94
ROU,2007,39.77
ROU,2008,39.62
ROU,2009,34.88
ROU,2010,35.03
ROU,2011,35.81
ROU,2012,34.94
ROU,2013,31.9
ROU,2014,31.57
ROU,2015,31.84
ROU,2016,31.78
ROU,2017,33.33
RUS,1990,879.33
RUS,1991,871.37
RUS,1992,795.73
RUS,1993,751.22
RUS,1994,657.04
RUS,1995,636.76
RUS,1996,630.36
RUS,1997,602.11
RUS,1998,588.06
RUS,1999,609.14
RUS,2000,619.37
RUS,2001,625.93
RUS,2002,623.28
RUS,2003,645.4
RUS,2004,647.51
RUS,2005,651.75
RUS,2006,670.78
RUS,2007,672.68
RUS,2008,688.36
RUS,2009,646.7
RUS,2010,689.0
RUS,2011,711.39
RUS,2012,728.4
RUS,2013,706.51
RUS,2014,707.02
RUS,2015,692.63
RUS,2016,714.4
RUS,2017,732.16
SAU,1990,58.01
SAU,1991,67.53
SAU,1992,76.93
SAU,1993,79.87
SAU,1994,84.04
SAU,1995,84.51
SAU,1996,90.47
SAU,1997,86.27
SAU,1998,91.94
SAU,1999,93.6
SAU,2000,97.87
SAU,2001,100.46
SAU,2002,111.26
SAU,2003,112.58
SAU,2004,119.81
SAU,2005,122.56
SAU,2006,135.81
SAU,2007,140.34
SAU,2008,156.56
SAU,2009,166.66
SAU,2010,185.51
SAU,2011,176.73
SAU,2012,199.4
SAU,2013,191.39
SAU,2014,213.38
SAU,2015,221.73
SAU,2016,210.13
SAU,2017,211.32
SGP,1990,11.53
SGP,1991,13.07
SGP,1992,14.83
SGP,1993,18.18
SGP,1994,22.09
SGP,1995,18.85
SGP,1996,19.67
SGP,1997,22.09
SGP,1998,19.96
SGP,1999,18.16
SGP,2000,18.67
SGP,2001,21.29
SGP,2002,21.16
SGP,2003,25.58
SGP,2004,30.71
SGP,2005,21.01
SGP,2006,22.57
SGP,2007,20.82
SGP,2008,24.0
SGP,2009,25.06
SGP,2010,23.21
SGP,2011,20.46
SGP,2012,24.13
SGP,2013,26.46
SGP,2014,28.48
SGP,2015,30.9
SGP,2016,33.94
SGP,2017,36.66
SVN,1990,5.71
SVN,1991,5.56
SVN,1992,5.16
SVN,1993,5.41
SVN,1994,5.63
SVN,1995,6.07
SVN,1996,6.32
SVN,1997,6.57
SVN,1998,6.45
SVN,1999,6.43
SVN,2000,6.41
SVN,2001,6.74
SVN,2002,6.83
SVN,2003,6.91
SVN,2004,7.13
SVN,2005,7.29
SVN,2006,7.32
SVN,2007,7.33
SVN,2008,7.76
SVN,2009,7.14
SVN,2010,7.32
SVN,2011,7.33
SVN,2012,7.04
SVN,2013,6.85
SVN,2014,6.65
SVN,2015,6.56
SVN,2016,6.79
SVN,2017,6.91
ZAF,1990,89.72
ZAF,1991,92.19
ZAF,1992,87.87
ZAF,1993,93.69
ZAF,1994,98.17
ZAF,1995,103.55
ZAF,1996,106.59
ZAF,1997,108.67
ZAF,1998,110.76
ZAF,1999,108.98
ZAF,2000,109.02
ZAF,2001,104.8
ZAF,2002,99.0
ZAF,2003,110.6
ZAF,2004,120.29
ZAF,2005,116.26
ZAF,2006,118.92
ZAF,2007,129.27
ZAF,2008,138.9
ZAF,2009,140.99
ZAF,2010,131.82
ZAF,2011,134.59
ZAF,2012,129.06
ZAF,2013,128.36
ZAF,2014,136.29
ZAF,2015,127.07
ZAF,2016,130.27
ZAF,2017,132.19
SDN,1990,10.63
SDN,1991,10.61
SDN,1992,10.6
SDN,1993,10.3
SDN,1994,11.94
SDN,1995,11.98
SDN,1996,12.27
SDN,1997,12.54
SDN,1998,12.68
SDN,1999,14.08
SDN,2000,13.31
SDN,2001,13.95
SDN,2002,15.15
SDN,2003,14.72
SDN,2004,14.72
SDN,2005,15.22
SDN,2006,16.31
SDN,2007,15.75
SDN,2008,15.96
SDN,2009,16.52
SDN,2010,15.63
SDN,2011,16.84
SDN,2012,14.36
SDN,2013,17.75
SDN,2014,18.31
SDN,2015,18.47
SDN,2016,19.08
SDN,2017,18.74
TWN,1990,47.75
TWN,1991,51.58
TWN,1992,53.73
TWN,1993,57.54
TWN,1994,60.34
TWN,1995,63.52
TWN,1996,66.84
TWN,1997,70.58
TWN,1998,75.4
TWN,1999,78.55
TWN,2000,84.84
TWN,2001,88.93
TWN,2002,93.35
TWN,2003,96.68
TWN,2004,100.49
TWN,2005,102.27
TWN,2006,104.63
TWN,2007,109.63
TWN,2008,105.96
TWN,2009,103.03
TWN,2010,110.8
TWN,2011,109.41
TWN,2012,106.55
TWN,2013,108.31
TWN,2014,110.26
TWN,2015,109.1
TWN,2016,109.67
TWN,2017,110.09
TZA,1990,9.73
TZA,1991,9.93
TZA,1992,10.06
TZA,1993,10.34
TZA,1994,10.52
TZA,1995,11.02
TZA,1996,11.16
TZA,1997,11.27
TZA,1998,12.0
TZA,1999,12.76
TZA,2000,13.46
TZA,2001,13.78
TZA,2002,14.13
TZA,2003,14.37
TZA,2004,14.97
TZA,2005,15.43
TZA,2006,15.77
TZA,2007,16.07
TZA,2008,16.38
TZA,2009,16.6
TZA,2010,17.26
TZA,2011,17.74
TZA,2012,18.46
TZA,2013,19.06
TZA,2014,19.32
TZA,2015,19.79
TZA,2016,20.06
TZA,2017,20.43
THA,1990,41.95
THA,1991,45.55
THA,1992,48.53
THA,1993,51.21
THA,1994,56.63
THA,1995,61.93
THA,1996,69.25
THA,1997,70.54
THA,1998,66.14
THA,1999,70.61
THA,2000,72.29
THA,2001,74.4
THA,2002,82.27
THA,2003,89.12
THA,2004,96.31
THA,2005,99.02
THA,2006,100.97
THA,2007,105.25
THA,2008,108.11
THA,2009,107.71
THA,2010,117.86
THA,2011,117.72
THA,2012,126.21
THA,2013,135.67
THA,2014,134.77
THA,2015,135.4
THA,2016,138.96
THA,2017,138.15
UKR,1990,252.04
UKR,1991,252.36
UKR,1992,219.55
UKR,1993,194.57
UKR,1994,165.79
UKR,1995,163.71
UKR,1996,149.99
UKR,1997,143.51
UKR,1998,135.71
UKR,1999,135.08
UKR,2000,133.81
UKR,2001,134.11
UKR,2002,135.62
UKR,2003,140.79
UKR,2004,141.92
UKR,2005,141.08
UKR,2006,135.53
UKR,2007,139.39
UKR,2008,134.65
UKR,2009,114.53
UKR,2010,132.44
UKR,2011,126.56
UKR,2012,122.52
UKR,2013,116.15
UKR,2014,105.72
UKR,2015,92.88
UKR,2016,91.66
UKR,2017,89.46
ARE,1990,20.43
ARE,1991,23.49
ARE,1992,22.36
ARE,1993,23.52
ARE,1994,26.06
ARE,1995,27.69
ARE,1996,29.24
ARE,1997,30.88
ARE,1998,31.58
ARE,1999,32.25
ARE,2000,31.53
ARE,2001,40.21
ARE,2002,39.88
ARE,2003,39.24
ARE,2004,41.86
ARE,2005,44.51
ARE,2006,46.21
ARE,2007,50.15
ARE,2008,59.33
ARE,2009,63.55
ARE,2010,61.0
ARE,2011,60.36
ARE,2012,63.85
ARE,2013,67.26
ARE,2014,74.3
ARE,2015,77.93
ARE,2016,78.55
ARE,2017,67.65
URY,1990,2.25
URY,1991,2.44
URY,1992,2.7
URY,1993,2.52
URY,1994,2.4
URY,1995,2.57
URY,1996,2.84
URY,1997,2.88
URY,1998,2.96
URY,1999,3.24
URY,2000,3.09
URY,2001,2.71
URY,2002,2.54
URY,2003,2.52
URY,2004,2.87
URY,2005,2.96
URY,2006,3.18
URY,2007,3.17
URY,2008,4.15
URY,2009,4.13
URY,2010,4.09
URY,2011,4.42
URY,2012,4.64
URY,2013,4.6
URY,2014,4.69
URY,2015,5.01
URY,2016,5.22
URY,2017,5.12
VNM,1990,17.87
VNM,1991,18.11
VNM,1992,18.9
VNM,1993,20.51
VNM,1994,20.52
VNM,1995,21.89
VNM,1996,23.11
VNM,1997,24.91
VNM,1998,26.54
VNM,1999,27.32
VNM,2000,28.74
VNM,2001,30.65
VNM,2002,33.44
VNM,2003,35.11
VNM,2004,39.0
VNM,2005,41.29
VNM,2006,42.32
VNM,2007,45.55
VNM,2008,48.73
VNM,2009,53.19
VNM,2010,59.09
VNM,2011,59.19
VNM,2012,59.99
VNM,2013,61.88
VNM,2014,68.93
VNM,2015,73.24
VNM,2016,77.45
VNM,2017,78.18
ZMB,1990,5.42
ZMB,1991,5.57
ZMB,1992,5.67
ZMB,1993,5.68
ZMB,1994,5.73
ZMB,1995,5.83
ZMB,1996,5.78
ZMB,1997,6.03
ZMB,1998,6.09
ZMB,1999,6.12
ZMB,2000,6.28
ZMB,2001,6.51
ZMB,2002,6.75
ZMB,2003,7.01
ZMB,2004,7.25
ZMB,2005,7.53
ZMB,2006,7.74
ZMB,2007,7.79
ZMB,2008,8.1
ZMB,2009,8.35
ZMB,2010,8.72
ZMB,2011,9.22
ZMB,2012,9.73
ZMB,2013,10.1
ZMB,2014,10.54
ZMB,2015,10.87
ZMB,2016,11.17
ZMB,2017,12.05
WLD,1990,8765.69
WLD,1991,8820.14
WLD,1992,8827.38
WLD,1993,8915.36
WLD,1994,8985.43
WLD,1995,9217.15
WLD,1996,9449.52
WLD,1997,9545.84
WLD,1998,9593.34
WLD,1999,9796.86
WLD,2000,10025.38
WLD,2001,10118.14
WLD,2002,10329.9
WLD,2003,10694.55
WLD,2004,11175.49
WLD,2005,11479.83
WLD,2006,11820.17
WLD,2007,12139.03
WLD,2008,12285.95
WLD,2009,12183.53
WLD,2010,12850.11
WLD,2011,13037.78
WLD,2012,13238.75
WLD,2013,13407.32
WLD,2014,13589.82
WLD,2015,13630.8
WLD,2016,13712.42
WLD,2017,13972.24
SRB,1990,19.55
SRB,1991,16.57
SRB,1992,15.26
SRB,1993,12.99
SRB,1994,11.97
SRB,1995,13.6
SRB,1996,16.32
SRB,1997,17.28
SRB,1998,17.21
SRB,1999,12.5
SRB,2000,13.54
SRB,2001,14.75
SRB,2002,15.73
SRB,2003,16.54
SRB,2004,18.05
SRB,2005,16.02
SRB,2006,17.0
SRB,2007,16.55
SRB,2008,16.83
SRB,2009,15.16
SRB,2010,15.61
SRB,2011,16.19
SRB,2012,14.54
SRB,2013,14.9
SRB,2014,13.26
SRB,2015,14.76
SRB,2016,15.28
SRB,2017,15.61
MNE,1990,
MNE,1991,
MNE,1992,
MNE,1993,
MNE,1994,
MNE,1995,
MNE,1996,
MNE,1997,
MNE,1998,
MNE,1999,
MNE,2000,
MNE,2001,
MNE,2002,
MNE,2003,
MNE,2004,
MNE,2005,1.02
MNE,2006,1.13
MNE,2007,1.13
MNE,2008,1.21
MNE,2009,0.96
MNE,2010,1.13
MNE,2011,1.12
MNE,2012,1.06
MNE,2013,0.98
MNE,2014,0.96
MNE,2015,1.01
MNE,2016,0.97
MNE,2017,1.02
EU28,1990,1645.22
EU28,1991,1647.44
EU28,1992,1608.41
EU28,1993,1607.75
EU28,1994,1600.64
EU28,1995,1647.69
EU28,1996,1704.87
EU28,1997,1688.17
EU28,1998,1698.09
EU28,1999,1683.67
EU28,2000,1694.57
EU28,2001,1734.18
EU28,2002,1733.41
EU28,2003,1772.39
EU28,2004,1788.19
EU28,2005,1794.88
EU28,2006,1801.82
EU28,2007,1770.62
