LOCATION,TIME,Value
LUX,2003,45.13399999999999
LUX,2004,53.678000000000004
LUX,2005,54.667
LUX,2006,48.388000000000005
LUX,2007,42.886
LUX,2008,38.735
LUX,2009,33.783
LUX,2010,33.763000000000005
LUX,2011,33.779
LUX,2012,30.97
LUX,2013,27.503
LUX,2014,25.539
LUX,2015,22.386
LUX,2016,20.348
LUX,2017,18.312
NLD,1990,634.658
NLD,1991,623.464
NLD,1992,607.123
NLD,1993,591.972
NLD,1994,552.24
NLD,1995,537.997
NLD,1996,524.22
NLD,1997,491.99
NLD,1998,474.631
NLD,1999,467.191
NLD,2000,445.12300000000005
NLD,2001,432.39
NLD,2002,416.559
NLD,2003,411.64599999999996
NLD,2004,398.414
NLD,2005,389.904
NLD,2006,381.936
NLD,2007,363.17800000000005
NLD,2008,354.7
NLD,2009,323.909
NLD,2010,317.526
NLD,2011,301.14
NLD,2012,284.382
NLD,2013,275.42900000000003
NLD,2014,255.072
NLD,2015,255.102
NLD,2016,240.894
NLD,2017,233.94400000000002
NZL,1990,101.728
NZL,1991,103.006
NZL,1992,112.417
NZL,1993,113.931
NZL,1994,118.12100000000001
NZL,1995,121.229
NZL,1996,126.99700000000001
NZL,1997,135.084
NZL,1998,129.946
NZL,1999,137.964
NZL,2000,145.006
NZL,2001,152.095
NZL,2002,155.44299999999998
NZL,2003,163.028
NZL,2004,157.447
NZL,2005,165.90099999999998
NZL,2006,165.243
NZL,2007,161.523
NZL,2008,164.192
NZL,2009,154.19299999999998
NZL,2010,153.839
NZL,2011,153.58
NZL,2012,161.431
NZL,2013,161.861
NZL,2014,162.421
NZL,2015,163.236
NZL,2016,157.256
NZL,2017,167.55700000000002
NOR,1990,202.824
NOR,1991,197.27
NOR,1992,201.217
NOR,1993,205.551
NOR,1994,209.747
NOR,1995,220.44799999999998
NOR,1996,231.00599999999997
NOR,1997,239.425
NOR,1998,242.735
NOR,1999,235.487
NOR,2000,223.141
NOR,2001,221.065
NOR,2002,216.24
NOR,2003,216.584
NOR,2004,214.229
NOR,2005,216.942
NOR,2006,215.551
NOR,2007,216.87400000000002
NOR,2008,210.113
NOR,2009,200.597
NOR,2010,205.46599999999998
NOR,2011,206.46599999999998
NOR,2012,202.36900000000003
NOR,2013,195.101
NOR,2014,187.886
NOR,2015,177.59599999999998
NOR,2016,169.255
NOR,2017,161.872
POL,1990,1089.3319999999999
POL,1991,1072.296
POL,1992,1056.462
POL,1993,1061.483
POL,1994,1054.955
POL,1995,1053.057
POL,1996,1083.432
POL,1997,1030.135
POL,1998,942.0939999999999
POL,1999,913.557
POL,2000,851.548
POL,2001,828.546
POL,2002,797.39
POL,2003,818.168
POL,2004,839.4630000000001
POL,2005,869.159
POL,2006,889.8689999999999
POL,2007,892.319
POL,2008,862.4760000000001
POL,2009,855.815
POL,2010,887.335
POL,2011,871.154
POL,2012,835.4830000000001
POL,2013,795.262
POL,2014,745.9630000000001
POL,2015,724.5160000000001
POL,2016,741.342
POL,2017,802.568
PRT,1990,269.369
PRT,1991,283.6
PRT,1992,305.597
PRT,1993,296.10200000000003
PRT,1994,296.253
PRT,1995,306.79900000000004
PRT,1996,288.71
PRT,1997,288.453
PRT,1998,298.291
PRT,1999,311.45799999999997
PRT,2000,304.14099999999996
PRT,2001,301.11400000000003
PRT,2002,308.009
PRT,2003,282.73900000000003
PRT,2004,285.185
PRT,2005,293.027
PRT,2006,266.219
PRT,2007,255.36599999999999
PRT,2008,236.146
PRT,2009,223.887
PRT,2010,204.843
PRT,2011,187.34599999999998
PRT,2012,173.69299999999998
PRT,2013,170.523
PRT,2014,167.715
PRT,2015,171.19099999999997
PRT,2016,164.899
PRT,2017,167.96
SVK,1990,158.99
SVK,1991,136.69799999999998
SVK,1992,122.60799999999999
SVK,1993,114.583
SVK,1994,113.27
SVK,1995,114.43700000000001
SVK,1996,113.436
SVK,1997,112.54299999999999
SVK,1998,114.10799999999999
SVK,1999,109.47
SVK,2000,107.06700000000001
SVK,2001,108.037
SVK,2002,101.949
SVK,2003,99.92299999999999
SVK,2004,99.8
SVK,2005,103.25200000000001
SVK,2006,96.499
SVK,2007,95.96
SVK,2008,95.72
SVK,2009,86.896
SVK,2010,84.99799999999999
SVK,2011,77.375
SVK,2012,75.141
SVK,2013,72.943
SVK,2014,72.612
SVK,2015,72.301
SVK,2016,66.14
SVK,2017,65.105
ESP,1990,1346.4820000000002
ESP,1991,1399.3310000000001
ESP,1992,1437.9679999999998
ESP,1993,1392.451
ESP,1994,1393.892
ESP,1995,1375.5510000000002
ESP,1996,1326.4389999999999
ESP,1997,1329.7910000000002
ESP,1998,1315.024
ESP,1999,1342.8670000000002
ESP,2000,1360.918
ESP,2001,1329.818
ESP,2002,1365.7320000000002
ESP,2003,1356.529
ESP,2004,1389.453
ESP,2005,1370.116
ESP,2006,1321.9160000000002
ESP,2007,1312.9089999999999
ESP,2008,1104.54
ESP,2009,983.403
ESP,2010,926.36
ESP,2011,908.586
ESP,2012,873.882
ESP,2013,758.7819999999999
ESP,2014,775.513
ESP,2015,778.44
ESP,2016,743.066
ESP,2017,740.8989999999999
SWE,1990,282.249
SWE,1991,285.064
SWE,1992,272.541
SWE,1993,258.927
SWE,1994,262.425
SWE,1995,251.80599999999998
SWE,1996,246.22
