LOCATION,TIME,Value
FRA,2010,340.21809
FRA,2011,322.273392
FRA,2012,325.31823399999996
FRA,2013,325.277258
FRA,2014,293.184242
FRA,2015,299.640583
FRA,2016,301.695852
FRA,2017,306.123541
DEU,1990,940.007684
DEU,1991,917.6441619999999
DEU,1992,877.601541
DEU,1993,871.8219039999999
DEU,1994,859.106392
DEU,1995,856.5969150000001
DEU,1996,887.062102
DEU,1997,854.919715
DEU,1998,846.9438539999999
DEU,1999,814.959373
DEU,2000,812.311609
DEU,2001,831.479218
DEU,2002,817.9019
DEU,2003,820.732425
DEU,2004,804.6729320000001
DEU,2005,786.6642969999999
DEU,2006,799.1026519999999
DEU,2007,766.721505
DEU,2008,775.186804
DEU,2009,720.205407
DEU,2010,758.802602
DEU,2011,731.2246660000001
DEU,2012,744.674177
DEU,2013,763.7692030000001
DEU,2014,723.177099
DEU,2015,729.6840980000001
DEU,2016,734.487052
DEU,2017,718.794085
GRC,1990,69.85736700000001
GRC,1991,70.101974
GRC,1992,72.315889
GRC,1993,72.215903
GRC,1994,73.81484
GRC,1995,76.47848499999999
GRC,1996,76.379728
GRC,1997,77.35369200000001
GRC,1998,80.744241
GRC,1999,81.029466
GRC,2000,87.923582
GRC,2001,90.041816
GRC,2002,90.283202
GRC,2003,93.84862700000001
GRC,2004,93.480598
GRC,2005,95.156324
GRC,2006,94.103838
GRC,2007,97.902891
GRC,2008,94.35162
GRC,2009,90.15818
GRC,2010,83.36946999999999
GRC,2011,82.117228
GRC,2012,76.986345
GRC,2013,68.845177
GRC,2014,65.726678
GRC,2015,64.54321800000001
GRC,2016,63.076623
GRC,2017,63.21331
HUN,1990,65.669979
HUN,1991,63.450196
HUN,1992,57.143078
HUN,1993,57.360438
HUN,1994,56.603263
HUN,1995,56.245318999999995
HUN,1996,57.343904
HUN,1997,55.81608000000001
HUN,1998,56.131296999999996
HUN,1999,56.686536
HUN,2000,53.280264
HUN,2001,54.923443999999996
HUN,2002,54.173919999999995
HUN,2003,56.774935
HUN,2004,55.060802
HUN,2005,54.722182
HUN,2006,54.16151899999999
HUN,2007,52.522404
HUN,2008,51.753214
HUN,2009,46.866409000000004
HUN,2010,47.145132000000004
HUN,2011,46.343688
HUN,2012,42.748798
HUN,2013,40.246668
HUN,2014,40.059463
HUN,2015,42.708351
HUN,2016,43.777954
HUN,2017,45.783636
ISL,1990,1.8958979999999999
ISL,1991,1.8659720000000002
ISL,1992,1.8996509999999998
ISL,1993,1.944589
ISL,1994,2.054057
ISL,1995,1.964286
ISL,1996,2.2259
ISL,1997,2.108493
ISL,1998,2.100158
ISL,1999,2.054977
ISL,2000,2.1610259999999997
ISL,2001,2.1055599999999997
ISL,2002,2.205535
ISL,2003,2.1943040000000003
ISL,2004,2.269524
ISL,2005,2.23538
ISL,2006,2.2726450000000002
ISL,2007,2.319835
ISL,2008,2.121787
ISL,2009,2.0798799999999997
ISL,2010,1.949182
ISL,2011,1.868728
ISL,2012,1.859894
ISL,2013,2.031822
ISL,2014,2.047533
ISL,2015,2.057458
ISL,2016,2.064863
ISL,2017,2.173307
IRL,1990,30.111853999999997
IRL,1991,30.730081
IRL,1992,30.835749
IRL,1993,30.994577000000003
IRL,1994,32.050536
IRL,1995,32.636823
IRL,1996,33.99215
IRL,1997,35.000215000000004
IRL,1998,37.607302000000004
IRL,1999,39.114385
IRL,2000,40.914679
IRL,2001,43.062092
IRL,2002,42.181915000000004
IRL,2003,42.091792
IRL,2004,42.568425
IRL,2005,44.420119
IRL,2006,45.456782000000004
IRL,2007,44.642464000000004
IRL,2008,44.243869000000004
IRL,2009,39.679776000000004
IRL,2010,39.516725
IRL,2011,35.381343
IRL,2012,35.911606
IRL,2013,34.597873
IRL,2014,34.074808000000004
IRL,2015,35.342128
IRL,2016,36.863114
IRL,2017,35.720302000000004
ITA,1990,389.411983
ITA,1991,388.384128
ITA,1992,385.844311
ITA,1993,382.857911
ITA,1994,378.49551099999996
ITA,1995,401.104969
ITA,1996,398.163469
ITA,1997,401.28730099999996
ITA,1998,411.832176
ITA,1999,417.730612
ITA,2000,420.43663200000003
ITA,2001,420.18139
ITA,2002,427.183051
ITA,2003,445.257756
ITA,2004,454.99479800000006
ITA,2005,456.431826
ITA,2006,449.184459
ITA,2007,441.461104
ITA,2008,428.85447300000004
ITA,2009,383.71709599999997
ITA,2010,391.99233
ITA,2011,384.107414
ITA,2012,366.67721800000004
ITA,2013,337.575729
ITA,2014,319.155267
ITA,2015,329.662257
ITA,2016,325.657168
ITA,2017,321.481224
JPN,1990,1042.340263
JPN,1991,1053.9753150000001
JPN,1992,1066.134072
JPN,1993,1057.588652
JPN,1994,1107.154717
JPN,1995,1118.24659
JPN,1996,1131.6617820000001
JPN,1997,1120.832878
JPN,1998,1081.563083
JPN,1999,1118.420244
JPN,2000,1135.606552
JPN,2001,1125.665325
JPN,2002,1165.260633
JPN,2003,1174.410431
JPN,2004,1166.0713150000001
JPN,2005,1166.814399
JPN,2006,1144.715317
JPN,2007,1186.361509
JPN,2008,1122.344144
JPN,2009,1070.343089
JPN,2010,1127.1520380000002
JPN,2011,1183.493699
JPN,2012,1225.860468
JPN,2013,1234.04535
JPN,2014,1194.0519259999999
JPN,2015,1155.6665050000001
JPN,2016,1146.887524
JPN,2017,1132.4354
KOR,1990,231.805813
KOR,1991,255.83269500000003
KOR,1992,275.919887
KOR,1993,302.904409
KOR,1994,327.43709
KOR,1995,357.306006
KOR,1996,381.680344
KOR,1997,402.317576
KOR,1998,343.68719500000003
KOR,1999,378.15852
KOR,2000,431.897005
KOR,2001,445.862586
KOR,2002,435.894683
KOR,2003,437.778851
KOR,2004,459.789616
KOR,2005,457.672117
KOR,2006,464.71208499999995
KOR,2007,477.413786
KOR,2008,488.84447300000005
KOR,2009,502.089454
KOR,2010,550.915653
KOR,2011,573.760776
KOR,2012,575.466327
KOR,2013,574.551419
KOR,2014,562.67858
KOR,2015,582.047107
KOR,2016,589.212169
KOR,2017,600.034367
LUX,1990,10.745619
LUX,1991,11.238352
LUX,1992,10.915149000000001
LUX,1993,11.213037
LUX,1994,10.3234
LUX,1995,8.225746000000001
LUX,1996,8.308622999999999
LUX,1997,7.800141
LUX,1998,7.121573
LUX,1999,7.454772
LUX,2000,8.065071000000001
LUX,2001,8.689852
LUX,2002,9.374964
LUX,2003,9.852439
LUX,2004,11.232303
LUX,2005,11.493299
LUX,2006,11.301789999999999
LUX,2007,10.704137
LUX,2008,10.640149000000001
LUX,2009,10.08492
LUX,2010,10.664187
LUX,2011,10.514577000000001
LUX,2012,10.311125
LUX,2013,9.781443
LUX,2014,9.288167999999999
LUX,2015,8.804661999999999
LUX,2016,8.501982
LUX,2017,8.631186999999999
MEX,1990,256.95653300000004
MEX,1991,275.145773
MEX,1992,278.010852
MEX,1993,285.59614
MEX,1994,309.344834
MEX,1995,291.33644
MEX,1996,304.782774
MEX,1997,323.022109
MEX,1998,345.37224399999997
MEX,1999,335.899921
MEX,2000,359.735527
MEX,2001,360.60042200000004
MEX,2002,368.116069
MEX,2003,386.601977
MEX,2004,396.04584900000003
MEX,2005,412.385135
MEX,2006,426.86019500000003
MEX,2007,433.36909
MEX,2008,434.53940199999994
MEX,2009,425.193594
MEX,2010,440.46033600000004
MEX,2011,456.460321
MEX,2012,459.456276
MEX,2013,449.62650599999995
MEX,2014,434.20444100000003
MEX,2015,442.41719000000006
MEX,2016,446.175879
MEX,2017,445.991937
NLD,1990,147.774816
NLD,1991,153.81214599999998
NLD,1992,152.595442
NLD,1993,157.538409
NLD,1994,156.688132
NLD,1995,163.58274
NLD,1996,173.220894
NLD,1997,165.88219099999998
NLD,1998,166.264879
NLD,1999,160.906912
NLD,2000,161.617322
NLD,2001,166.590316
NLD,2002,166.903642
NLD,2003,169.919079
NLD,2004,171.65870900000002
NLD,2005,167.48966000000001
NLD,2006,163.26234399999998
NLD,2007,164.115298
NLD,2008,164.822973
NLD,2009,160.072111
NLD,2010,170.762343
NLD,2011,158.412075
NLD,2012,157.155685
NLD,2013,156.790967
NLD,2014,149.502726
NLD,2015,157.858417
NLD,2016,158.034178
NLD,2017,155.574278
NZL,1990,21.749094
NZL,1991,22.069370000000003
NZL,1992,23.80636
NZL,1993,23.423246
NZL,1994,23.727691
NZL,1995,23.933941
NZL,1996,24.946629
NZL,1997,27.183805
NZL,1998,26.723623
NZL,1999,28.116260999999998
NZL,2000,28.982091999999998
NZL,2001,31.182878999999996
NZL,2002,31.085853000000004
NZL,2003,32.965277
NZL,2004,32.429867
NZL,2005,33.690287
NZL,2006,33.742482
NZL,2007,32.602133
NZL,2008,33.460865999999996
NZL,2009,30.460749
NZL,2010,30.347958000000002
NZL,2011,29.588375
NZL,2012,31.224908000000003
NZL,2013,30.964596000000004
NZL,2014,31.237609000000003
NZL,2015,31.258941999999998
NZL,2016,30.434541999999997
NZL,2017,32.241597
NOR,1990,27.467411
NOR,1991,25.954421
NOR,1992,28.862540000000003
NOR,1993,30.53143
NOR,1994,32.115959000000004
NOR,1995,31.408419
NOR,1996,32.365369
NOR,1997,34.117481
NOR,1998,35.756729
NOR,1999,37.220763
NOR,2000,31.879214
NOR,2001,32.889232
NOR,2002,32.503989000000004
NOR,2003,35.070291
NOR,2004,35.59359
NOR,2005,34.500489
NOR,2006,35.462109999999996
NOR,2007,36.037797999999995
NOR,2008,35.305649
NOR,2009,35.683365
NOR,2010,37.29115
NOR,2011,36.219049
NOR,2012,35.89114
NOR,2013,35.759809999999995
NOR,2014,35.559619
NOR,2015,35.890983
NOR,2016,35.281341999999995
NOR,2017,34.760858
POL,1990,344.76159900000005
POL,1991,346.21088599999996
POL,1992,337.830357
POL,1993,338.869406
POL,1994,333.109212
POL,1995,333.337838
POL,1996,349.101188
POL,1997,337.887996
POL,1998,312.080092
POL,1999,302.800082
POL,2000,289.591377
POL,2001,288.640036
POL,2002,282.610945
POL,2003,293.129945
POL,2004,296.744997
POL,2005,296.261105
POL,2006,308.078167
POL,2007,306.294687
POL,2008,301.597403
POL,2009,291.471973
POL,2010,307.493273
POL,2011,303.18796499999996
POL,2012,296.94125
POL,2013,292.406679
POL,2014,279.258971
POL,2015,282.70842000000005
POL,2016,293.21141
POL,2017,305.841991
PRT,1990,37.892592
PRT,1991,39.49669
PRT,1992,43.638028000000006
PRT,1993,42.597798
PRT,1994,44.01086
PRT,1995,47.23115
PRT,1996,45.354496999999995
PRT,1997,47.370573
PRT,1998,52.063633
PRT,1999,58.380644
PRT,2000,57.852183999999994
PRT,2001,57.756555000000006
PRT,2002,61.694897
PRT,2003,56.907576
PRT,2004,58.12475
PRT,2005,61.385798
PRT,2006,56.444866000000005
PRT,2007,54.631609999999995
PRT,2008,52.832438
PRT,2009,53.076554
PRT,2010,47.561335
PRT,2011,47.054930999999996
PRT,2012,45.670308
PRT,2013,43.741203999999996
PRT,2014,42.835055
PRT,2015,46.930899
PRT,2016,46.42253
PRT,2017,50.757815
SVK,1990,54.811843999999994
SVK,1991,47.938153
SVK,1992,44.789172
SVK,1993,43.290931
SVK,1994,40.586974
SVK,1995,41.215629
SVK,1996,41.07411
SVK,1997,41.05845
SVK,1998,39.581515
SVK,1999,38.833148
SVK,2000,36.882231
SVK,2001,37.368026
SVK,2002,36.900369
SVK,2003,37.409645000000005
SVK,2004,36.213452000000004
SVK,2005,37.262253
SVK,2006,36.484264
SVK,2007,35.705258
SVK,2008,35.423774
SVK,2009,32.608964
SVK,2010,34.572278999999995
SVK,2011,32.854943
SVK,2012,31.251081
SVK,2013,31.7854
SVK,2014,29.171089000000002
SVK,2015,29.444719
SVK,2016,30.159706
SVK,2017,32.212012
ESP,1990,202.627254
ESP,1991,210.399736
ESP,1992,221.929588
ESP,1993,208.16576899999998
ESP,1994,216.95271499999998
ESP,1995,228.207254
ESP,1996,217.984598
ESP,1997,235.853132
ESP,1998,242.405531
ESP,1999,263.870515
ESP,2000,278.58464100000003
ESP,2001,279.77709
ESP,2002,297.22367
ESP,2003,302.61798500000003
ESP,2004,319.270648
ESP,2005,333.710098
ESP,2006,325.036584
ESP,2007,337.863422
ESP,2008,309.774422
ESP,2009,276.08606499999996
ESP,2010,262.054512
ESP,2011,264.87408700000003
ESP,2012,260.511883
ESP,2013,235.16164799999999
ESP,2014,232.06395299999997
ESP,2015,247.06714100000002
ESP,2016,237.400337
ESP,2017,253.423277
SWE,1990,52.077321000000005
